id,name
48735790,Private LES apartment
48735873,Perfect Studio steps away from Central Park
48735911,Cozy Room in Greenpoint
48736080,Stylish Private ROOM in Greenpoint
48736172,Beautiful Private Room
48736279,Amazing Private ROOM in Stylish Apt
48736458,Modern Garden Level Apartment [Extended]
48736649,Lovely & Cozy Apartment in Queens! - 2R
48737435,Private Room in AMAZING Loft-Near everything!
48738829,At peace in Bushwick
48740096,Midsize private room with full-size bed RM#3
48740875,TIMES SQUARE HOME MANHATTAN
48741152,Large cozy room in the Bronx RM#1
48742328,Beautiful Luxury Brooklyn Townhouse
48748256,Lovely Astoria Summer Sublet (Available Jul & Aug)
48749286,Historic and Family Oriented 1 Bedroom Apartment
48751017,Central Park Apartments Furnished Studio Rentals 5
48752329,PRESIDENTIAL SUITE extra large bright 2 bed 2 bath
48752657,"Spacious bedroom in Astoria, Queens."
48752672,Large East Village 3 bed / 2 bath Apartment
48753911,Light-filled Williamsburg Oasis with Spa Aesthetic
48754399,King of Bed Stuy
48758785,Frontbeach Love Home#Private#Free parking#cook
48758887,Queen of Bed Stuy
48759678,[B] A Private Bed Room in 3 Beds Shared Apartment
48760787,Private Cozy Two Beds and One Bath Near Manhattan
48764611,Private #3 Chic & Spacious room near Columbia
48764668,Private #4 Chic & Spacious Room near Columbia
48767472,"Family Room, 1 Double size bed and 1 Twin size bed"
48767648,Beautiful Upper East Side studio (30 days MIN)
48768760,"Family Room, 1 Double size bed and 1 Twin size bed"
48770022,Suite HeArt 1BR/LR SWeeT - 15 min to 5th Ave
48771559,Parking! Beautiful Studio by Garden & Kissena Park
48773561,NYC 1 bedroom Apartment
48773575,A+ Location Comfort Studio (Queen & Twin Bed)
48779248,Lovely Studio in Brooklyn
48782140,"Very clean , cozy , warm and spacious apartment ."
48783563,Mini 1BR SUITE near TIME Square-steps to subway
48784696,Beautiful bright one-bedroom apartment in Chelsea
48787510,Nice warm bedroom in a cool house N calm building
48787946,"Private Room in Quiet, Relaxed Apartment"
48788057,Furnished Apartment with Large rooms in the Bronx
48789001,Beautiful Park Slope 2BR Minutes from Manhattan!!!
48790712,A+ Location 2 Studio APTs Selected at Check In (A)
48791319,Stunning 1 Bed Loft in Heart of NYC (A)
48794980,Upper East Side 3 BR apartment
48796137,Bedroom With Private Living Room in Cozy Apt
48798117,Trendy 4BR/2Bath apartment
48802079,The Perfect Artist’s Studio
48803323,Private ROOM in Amazing APARTMENT
48803478,New Private ROOM in Ridgewood
48803600,Cute NEW ROOM in Ridgewood
48804279,AFFORDABLE & STYLISH NYC EVENT SPACE IN BUSHWICK
48804726,Unique Townhouse **PRIVATE BACKYARD**
48805951,Charming NEW Private ROOm
48806562,"Sun-drenched, 3 bedroom in Greenpoint/Williamsburg"
48806900,Chic Private  Room
48807657,Spacious and bright Private Room
48807844,3 stops from Manhattan : Good size for 2 people
48809059,2min from subway !! New apartment in Bushwick 2020
48809258,"Luxury building, gym, laundry, rooftop 5FL -#189"
48809400,"New Bushwick room, huge living room, 2 bath -#102"
48809783,Prospect park HD TV room on Franklin Ave -#195
48810194,house is located in a safe and residential area
48810304,Clean Beautiful New apartment renovated in 2019
48811303,A+ Location 3 Studio APTs Selected at Check-In #C
48811350,Thais space
48811577,"Entire Home with Back Deck, backyard,WIFI, & PKG"
48812738,Beautiful & Comfortable Apartment in Brooklyn!
48814000,Private Upper East Side gem near Central Park.
48823509,Chic Modern Apartment in Charming Clinton Hill
48825430,Private Studio in BK near Williamsburg
48825622,A+ Location 2 Studio APTs Selected at Check In (B)
48827696,Modern and charming 2BR in the heart of SoHo
48828165,Where I want to be | Room Fall
48828204,#102 Furnished studio in the heart of Manhattan!
48830070,Backpackers' Delight | Affordable & 20 mins to NYC
48830356,Disfruta de New York en confort y relax
48830865,Great Greenpoint Room
48831365,Bright Studio across from Central Park + Gym
48831918,Cozy and Clean Brooklyn Apartment
48831926,Entire 2 bedroom Apt that you'll certainly love.
48832658,Cozy Shared Room in Upper East
48832783,Shared Room in Upper West
48833573,The Big Apple  | Room Spring
48841274,Absolutely New Furnished Private ROOM
48842004,To Be Young & Alive in NYC | Room Winter
48842532,I Came Here to Explore | Room Summer
48842791,Young  & Free | Room Autumn
48844337,Modern Luxurious 1 bedroom FiDi Manhattan
48844708,Bushwick King Size | Vintage Mavin for HOST
48844964,Great Private ROOM in beautiful Crown Heights
48845126,Brooklyn Private Room
48845751,Upper East Side NY Townhome away from home
48846698,Private Parking !!Med students home!!Near transit
48847759,Queen Classic Room
48848322,Beautiful Furnished East Village Studio Near NYU
48848698,Stunning Alcove Studio on Prime East Village Block
48848891,Perfect Work From Home Studio in East Village NYU
48849201,Spacious Studio in the East Village w/ Huge Desk
48850869,Ideal Cute Room in Prime Soho Apartment
48851384,Private Bedroom in 2 Floor Artist Space Bedstuy
48851559,Spacious 1bd Apt 5 min to Manhattan (2-6 months)
48851881,The Chill Spot
48856996,Modern Gorgeous 2 BR Private Apartment in Brooklyn
48858421,Room Available in Crown Heights
48860567,Brooklyn Bay: Private LUXURY LOFT. Unique stay!
48860948,Huge 8BR apartment in Crown Heights
48861099,Absolutely NEW Private ROOM
48861355,Amazing NEW Bedroom
48861627,15 foot ceilings - 2 beds 1 bathroom. Madison Ave.
48862315,Stylish NEW Bedroom
48862329,2 bedroom Apartment in Midtown West
48862596,Beautiful Big 2 Bedroom Apt in Brooklyn Brownstone
48862614,BRAND NEW4 BEDROOM APARTMENT IN BEDSTUY
48863697,Spacious 1 bedroom in heart of shopping district
48865244,LIC Luxury 2 bedroom apartment
48866105,Cozy Shared Room in Upper East2
48867046,#307 Furnished studio in the heart of Manhattan!
48867842,Vicky’s house
48868653,Beautiful Private Room in shared apartment
48869062,Bushwick play3
48871083,Prospect park HD TV room on Franklin Ave -#197
48871242,"Luxury building, gym, laundry, rooftop 5FL -#193"
48871991,LIC Luxurious 1 Bedroom with Expansive View
48879282,Great Location. Apartment that feels like home.
48879931,My home
48881208,Central Park Apartments Furnished Studio Rental 2
48882584,Great 2 Bedroom Apartment in Murray Hill
48883198,Private Room - 30 mins from NYC
48883545,Cute & Cosy 1 Bedroom APT in Murray Hill
48885287,Large and Cosy 1 Bedroom APT in Murray Hill
48885542,2 bedrooms and  2 bathrooms with backyard !
48886891,"Zen like feeling, positive energy, and quiet."
48887283,Lovely sunset park bedroom for female
48891112,Large private studio 5 BLOCKS to CENTRAL PARK!
48891803,Single Room between CP and Riverside Park
48896414,"New Beautiful 1br apt in Bushwick, Brooklyn"
48897159,Comfort! Budget!  Private Bathroom! Near FP!
48900518,🍃 • The Right Wing Room • 🍃
48901477,Boardwalk & Beach Bungalow
48903712,Bright and Spacious 1-Bedroom in Bushwick
48903782,Vicky’s house
48910461,Nice Private Room in Manhattan
48913390,"Bright/Clean 1 Bedroom apartment, Heart of Astoria"
48913889,Beautiful private studio in the heart of FiDi!
48914423,"Clean, Cozy & Comfortable | Entire Apartment"
48914993,Spacious 2 Bdrm
48917085,Williamsburg Convenience
48917956,Beautiful apartment close to  JFK Airport
48918893,"Feel like home, mi casa es su casa."
48919978,Classic Brooklyn Factory Loft Life
48920131,The Perfect Clinton Hill Brownstone
48920376,2 BEDROOM 2 FULL BATH DUPLEX IN WEST VILLAGE
48920433,Where the sleep resides 🙌🏾
48920995,I ♥ Brooklyn 2B Near Prospect Park Barclays & LIRR
48921389,heaven on the hudson. .
48922519,"1 Bedroom, Private Balcony  W 69th St and Columbus"
48925071,Romantic 1BR Apt - Just for Two - PRIVATE
48925746,"Luxe UES Studio w/ Balcony, Elevator, walk to 4,5,6, by Blueground"
48926498,"Dreamy UES Studio w/ Balcony, Elevator, walk to 4,5,6, by Blueground"
48927390,Private Room near Central Park
48929975,"Brooklyn, NY Duplex w/Terrace and Manhattan views"
48932227,Gorgeous 3 Bdrm with amazing Hudson River Views
48932972,Large studio apartment near restaurant row!
48933117,COZY LOFT APT IN TRIBECA
48935632,Sonder | City Hall Park | Spacious Studio Apartment
48936162,Bright stay in the heart of Brooklyn
48936325,Cozy Apartment With Private Backyard
48936420,Sonder | City Hall Park | One-Bedroom Apartment
48936695,Cozy studio in LES
48936915,Furnished Bedroom in Shared Apt. 20 mins to City!
48938639,Sonder | City Hall Park | Accessible Studio Apartment
48938894,Sonder | City Hall Park | Studio Apartment w/ City View
48939308,"1-Bedroom, Sun-drenched, Express Trains"
48939375,Sunny and spacious 1 bdrm in Harlem
48939444,"🍎 2 bed 1 bath & backyard, 2 stops to Manhattan."
48940172,Cozy 1 Bedroom Lower Level Apt
48940263,Rosedale/LI  Studio  Shopping/ LIRR/ Highways
48940857,Great size bedroom near  6 train 103 St Station
48941264,Queen Bed With Private Bath LES NYC
48941425,"Light drenched, modern corner suite"
48941935,Sonder | City Hall Park | Studio Apartment w/ Peloton
48942316,Garden apartment in prime Prospect Heights
48942328,Private Full Bed in Chinatown NYC
48942624,★ NEWLY RENOVATED STUDIO IN PRIME LOCATION - UES ★
48942774,Queen Bed With Private Bath Chinatown NYC
48943038,Love ❣️ Brooklyn
48943933,Modern Two-Bedroom Apt close to Manhattan! Candy
48944147,Modern Two-Bedroom Apt Close to Manhattan Elegant
48944304,NEWLY DECORATED 2 BEDROOM APARTMENT QUITE LOCATION
48945306,New Master bedroom in the heart of Brighton beach!
48950531,Gorgeous Newly renovated 1BR apt with in unit W/D
48951983,Charming Standard Suite at Times SQ Boutique Hotel
48952447,"Classic UES 1BR w/ Balcony, Elevator, Gym, walk to 4,5,6, by Blueground"
48952456,"Premium UES 1BR w/ Balcony, Elevator, Gym, walk to 4,5,6, by Blueground"
48952532,Great Location @ the Heart of Murray Hill.
48953738,Private Room in  Manhattan
48953797,Cute Bedroom w Private Full Bathroom in Greenpoint
48954561,Large Comfy Studio W/Deck near Barclay Center
48954991,Beautiful Brooklyn loft
48955456,50%! New! Beautiful with Patio! Main St! Parking!
48955590,Lovely NEW ROOM in Greenpoint
48955719,Central Park Apartments furnished studio apt 7
48955930,Cute NEW ROOM in Greenpoint
48956711,Incredible Brownstone Apartment
48957259,NEW Beautiful Bedroom
48958753,"Loft style 1 1/2 Bed, 1 Bath with Outdoor Patio"
48959233,Apartment in Astoria
48959254,Big Private Room # 5
48959628,Amazing Brownstone Apartment just off Central Park
48960138,Med.. Private Room # 4
48960465,"Entire Home with Back Deck, backyard,WIFI, & PK"
48960986,NEW STUDIO NEXT TO HOSPITAL.25 MIN/NYC SHOP SUBWAY
48961591,Deluxe 2BR great for families w/ city view balcony
48961693,Furnished 1 Bedroom Apartment near Times Square
48962547,Furnished 1 Bedroom Apartment in Theater District
48962975,Room available Laundry in apartman.
48965545,"Modern Flatiron 1BR w/ Balcony, Doorman, near USQ, train, by Blueground"
48969748,Sunny and Cozy bedroom in the heart of NOLITA
48972837,Sonder | Chambers | Superior King Suite w/ Terrace
48973504,Central Park Apartment Furnished studio Rentals 8
48974158,1F Crown Heights RM. Private Bath w/ Laundry WFH
48974492,Luxurious East Village Apartment - Minimum 30 days
48976390,East Side Urban Oasis 1W
48976728,Clean one bedroom apt w free outdoor Gym and Park
48979340,Luxury 1br with Private Patio in Hip Bushwick
48979732,"24/7 CrashPad in my Living Room,Next to Subway"
48980000,Awesome location @ great price! Clean & Sanitized
48980478,SUNNY BEDROOM IN SOHO
48980681,1 bedroom apartment on Upper East Side Manhattan
48981222,Modern Two-Bedroom Apt close to Manhattan! Apple
48981488,Quiet room with Private Bathroom
48982479,Prospect park HD TV room on Franklin Ave -#194
48982500,Nice 3 Bedrooms w/balcony area 5 mins way to JFK
48982617,CheKell's Cozy Suite  B w/ patio  in Canarsie
48982748,1 Bdrm Apt in Elevtr Blding on CentralPark w/Ktchn
48982956,Wonderful & Spacious Crown Heights BK - Room for 2
48983218,Comfy Brooklyn Living with Everything You Need
48983439,New location 1st FL. Brooklyn NYC / TV
48983715,"20mins to Manhattan. Nice room ideal for WFH, Yard"
48984579,Nice twin bedroom near Manhattan. In unit laundry.
48985558,Newly renovated complex in Crown Heights. 3/F Room
48989849,Extra Large Studio in the East Village near NYU
48989915,Affordable Room w/ Lots of Sunshine & Essentials
48990043,"Double Twin Deluxe  Boutique Hotel at Times SQ,"
48991170,2 Bedrooms Apartment with Balcony by Central Park
48991274,"Sunny, Calm, Convenient Manhattan!"
48992874,Brooklyn
48994382,Vintage Designed Apartment!  - JMZ Train
48994523,Private NEW Bedroom in Greenpoint
48994685,Modern NEW ROOM
48994921,Nice NEW Bedroom in Charming Greenpoint
48995084,Hang out and lounging @the grey door
48995883,Home sweet home Nyc style
48996609,Comfy and cozy Bedstuy home away from home
48996689,PRIVATE ROOMS IN THE BEST CORNER OF WILLIAMSBURG
48997978,"Nice 2 bedroom in bushwick,Brooklyn/20 min to City"
48998267,Cozy Brooklyn RM. Laundry WFH Yard Workspace etc
48998269,Ground floor Studio with Backyard Garden
48998388,2 BR - Kohzi Garden Apartment
48998414,Spacious Brooklyn Room w/ Washer Dryer Yard WiFi
48998616,Historic Heart of the West Village
49000926,Modern Luxury Time Square Apt / Private Patio
49002584,"Stunning renovated 3 bd, 2 bth self contained fl."
49003697,𝐓𝐡𝐞 𝐂𝐡𝐞𝐥𝐬𝐞𝐚 𝐂𝐡𝐚𝐫𝐦𝐞𝐫
49003714,"Luxury inspired 3BR, 2BA close to transportation"
49006629,Prime 86th ST~Upper East Cozy 2BR 1BA~CentralPark
49006941,Prime Location Upper East Cozy 2BR 1BA~CentralPark
49008611,Deluxe King Size in Times SQ Boutique Hotel.
49009149,Family Private Room in Times Sq. Boutique Hotel.
49009747,Modern Fully-Furnished Room in Upper East Side
49010625,"AWESOME NYC VIEWS! West New York, NJ 15 min Timesq"
49010946,From here you can get anywhere
49010997,"Family Vacay! 4 Modern Units, Restaurant, Rooftop Bar!"
49010998,"Family Vacay! 2 Modern Units, Parking, Rooftop Bar!"
49010999,"Cozy Unit, Restaurant, Parking!, Rooftop Bar!"
49011000,"Family Vacay! 3 Comfy Units, Restaurant, Rooftop Bar!"
49011001,"City Escape! Cozy Unit, Gym, Parking, Rooftop Bar!"
49011002,"Near Times Square Attractions, Cozy Unit, Gym, Rooftop Bar!"
49011004,"City Escape! Modern Unit, Gym, Restaurant, Rooftop Bar!"
49011005,"NYC Vacay! Comfy Unit, Restaurant, Rooftop Bar!"
49011007,"4 Cozy Units, Near Attractions, Parking, Rooftop Bar!"
49011008,"Adventure Awaits! 2 Cozy Units, Gym, Parking, Rooftop Bar!"
49011009,"Family Vacay! 3 Modern Units, Restaurant, Rooftop Bar!"
49011035,Fully-Furnished Room in West Harlem Apartment
49011831,A PIECE OF ITALY! 3 BEDROOM APT IN LITTLE ITALY
49013421,TRYP by Wyndham Times Square - King suite
49013592,Greenwich Village Garden Duplex
49014354,Penthouse + private terrace in prospect park -#84
49014923,Sweet Park Slope nest-quiet 1 bdrm-nr park & shops
49015653,Lovely 1 bedroom apartment right in Manhattan
49016369,CHELSEA/MEATPACKING 5 BEDS. BEST LOCATION NYC
49018696,It’s very safe place quiet neighborhood
49019237,Modern Two-Bedroom Apt close to Manhattan Diva
49022644,Large gorgeous apt in Grammercy Square
49022805,"Nesva Hotel, Double Room"
49023277,Entire apartment in the heart of LES
49023623,East Williamsburg Sanctuary
49024100,Airbnb Sleep Dajour
49024648,"Manhattan Furnished Room near Central Park, Subway"
49025068,2BR and full bath entire house in Queens Village
49025291,❤️Huge Cozy room❤️ 35 min from Manhattan
49026277,Cozy and Warmer Bed for Travelers !!
49026617,Private room with terrace Central Park Brownstone
49026718,New! Beautiful Fun Stay on Main St!Free Parking
49026901,Charming Deluxe at Times SQ Boutique Hotel
49026948,"Family Room, 1 Double size bed and 1 Twin size bed"
49027327,Deluxe Queen Times SQ  Boutique Hotel.
49027595,Charming Suite at Times Sq Boutique Hotel
49029323,"Private Bedroom in trendy BK, block from J/M Train"
49030653,Pristine Professional Design 1 Bd Oasis
49030864,Beautiful bedroom in Queens
49030865,Cozy 3 Bedroom Private Home Near LIE Expressway
49031363,Private Bedroom in Greenpoint!
49033449,Spacious single
49033748,Cozy corner
49035923,Spacious 1st floor 2 bedrooms with backyard access
49038860,Cozy Studio across from Central Park + Gym
49039026,Sohji House - 2 Bed Apt w/ King Bed in Ridgewood
49040750,Spacious 3-bedroom in the heart of Brooklyn
49041803,"Luxurious, Fully Furnished One Bedroom Apartment!!"
49041986,"COMFY, QUITE, LUXURIOUS"
49041989,"Peaceful place, comfortable, close to the airport."
49042509,"Sunny BK room with Queen Bed, Large TV+Office+Gym!"
49043196,3 BED 2 BATH Brooklyn Pad | Williamsburg Townhouse
49044299,Central Park Apartments Furnished studio rental 10
49044333,Brooklyn Studio Space in Family House
49044404,Pinky
49044619,Entire Modern 2 BR Apartment nearby Manhattan.
49045052,3 Bed 2 Full Bath Loft Near 6 Train
49046091,Room in apartment
49046672,A+ Location (4 Studio APTs Selected at Check-In)
49047111,Beautiful brownstone charming Park Slope
49047825,Private Area w Futon Bed full - TV
49048165,❤❤ NYC/Bushwick New Private Room Size Full
49051881,Charming 1 Bed apt with garden in Brooklyn
49051926,Privately furnish guest room in quiet neighborhood
49052902,10min Express train(E&F) in woodside
49053064,"EASY commute 2min(M/R), 5min(7) in Quiet bed town"
49053546,Furnished Spacious Room in Upper West Side
49053647,Room with a Terrace + 3min ➡︎ SubwayM/R Grand Ave
49053913,"Sunny Flatiron 1BR w/ Balcony, Doorman, near USQ, train, by Blueground"
49054018,"Hip Flatiron Studio w/ Balcony, Doorman, near USQ, train, by Blueground"
49054028,"Luxe Flatiron Studio w/ Balcony, Doorman, near USQ, train, by Blueground"
49054182,Clean private room in quiet house! Work remotely!
49054315,Deluxe King Size Time SQ. Boutique Hotel.
49055211,Private suite- 5 mins from LGA/Airport
49057444,"One Bedroom,in Harlem by Columbia College"
49057606,Large room w/California king bed and lots of space
49057864,Comfortable and quiet furnished room
49058270,"UNBEATABLE NYC VIEWS! West NY, NJ 15 min Times SQ"
49058499,ASTONISHING NYC VIEWS! West NY NJ 15 min Times Sq!
49058569,Spacious Private ROOM | PRIVATE BATHROOM
49058697,Modern ROOM |PRIVATE BATHROOM
49058800,Brand New Bedroom | PRIVATE BATHROOM
49058928,Comfy Private ROOM | PRIVATE BATHROOM
49059730,Skylit Midtown Castle Sanctuary
49060074,New 2bd with back yard in Crown heights
49060330,Junior 1 Bedroom apartment in Midtown West
49060608,Lovely studio in East Village/Lower East Side
49060869,#7QS Furnished Studio Rentals
49061441,Spacious 1 bedroom near Prospect Park
49062414,STYLISH  2 BEDROOMS NEAR TIMES SQUARE 5 PPL
49065181,New location/ Bushwick BK / Big Room w TV in Bsmt
49069387,"BIG QUITE 1 BR CAN BE USE AS 2 BR.30 MIN TO NYC ,"
49070045,Cozy Private Room in Sunset Park Area
49070478,NEWLY 4 BEDROOM APARTMENT IN BEDSTUY
49072113,Private & Spacious Room w/Office in the ♥ of Bklyn
49072662,Cozy room in shared apartment near major trains
49073830,"Penthouse Suite in hotel in West Midtown, NYC"
49074308,Spare room with desk/Apt share. 20 mins to City!
49074726,Prime Upper east Large Reno 1 BR~newly furnished
49074929,A+ Location Superior Queen Studio & Futon #7
49075743,It's a Beautiful Day in Bed-Stuy!
49077058,Beautiful Studio apartment
49077488,West Village Clubhouse Great for Shoots + Stays
49077715,Specious Studio~Prime Location~Newly Furnished
49078228,Cozy 3 bedroom Apartment in Manhattan
49079019,•{The Brooklyn Social Club}•
49079517,"Perfect for couch surfers, 1 min from RM 46th St"
49079603,"With love always, Bedstuy♥️"
49079940,PRIVATE ROOM in UPPER MANHATTAN
49080659,(G1) Bushwick Garden Coliving
49081276,Beautiful LARGE Studio~Luxury Building~Work/Home
49081461,Cozy Two-Bed Two-Bath Full Kitchen Near Manhattan
49083454,Bed Stuy Brownstone 1 BR Apartment
49086652,"Williamsburg, Brooklyn Live/Work Loft"
49088566,Amenity-loaded Single Room in UWS
49089026,Historic BK Brownstone Steps from Ft Greene Park
49089324,Incentra Home Chelsea 1C
49089583,Incentra Home Chelsea 2F
49089606,Cozy in The Bronx
49089765,Beautiful Renovated  Sunny Jr. One Bed
49091378,"Airy UWS 2BR w/ Gym, Doorman, Elevator, near park & trains, by Blueground (#NYC576)"
49091394,"Chic UWS 2BR w/ Gym, Doorman, Elevator, near park & trains, by Blueground (#NYC577)"
49091621,Central Park Apartments furnished studio rental 11
49092042,Central Park Apartments Furnished studio rental 12
49092069,Incentra Home Chelsea 5C
49092077,Incentra Home Chelsea 5D
49092089,Incentra Home Chelsea 5E
49092532,Panoramic city views!  2/3 bdrms private terrace!!
49092911,Furnished Cozy Apartment in Upper East Side
49093146,Sunny Bdrm in Spacious Apt w/ Private Terrace
49094153,#100 Furnished studio in the heart of Manhattan!
49095065,"Stunning, Safe Central Park Upper West Side"
49096603,Two Bedroom 2 bathroom Duplex with private patio
49096894,Beautiful Basement Apt/w Private Entrance.
49099507,4 bedroom 3 full Bathrooms in Midtown West
49099609,"Sun Drenched 2bd Apt near BK Museum, Crown Heights"
49100116,Fantastic studio in Time Square
49107036,Entire apartment - Mott Haven  - 2 Bedroom
49107351,★☆Sunnysid☆★ -Locals' favorite neighbor for living
49110377,Solo travelers retreat in a luxury apartment!
49111268,"""Comfortable 4 Bedroom apartment"""
49113280,#505 Furnished studio in the heart of Manhattan!
49113515,TRYP by Wyndham - Sleeps 6 - Hudson Yards
49113582,Homestead: Home Away from Home
49114251,😎Bedstuy is fly 😎
49114361,Spacious & Furnished 1 Bedroom in Heart of NYC
49114383,HOT OFFER! Single Room in a new UWS apt
49115129,Cozy 1BR Apt. 2 Blocks Away from Central Park NYC
49115879,Modern 1600SQ Duplex with amazing out door Space!
49116657,Cozy 3 Bed 2 Bath 2 Balcony Full Kitchen Near City
49117267,Stunning 1 Bed Loft in Heart of NYC
49117469,BRAND NEW Prime Upper East ~W/D in unit~ Elevator
49123854,Beautiful Room 30min to Manhattan
49124456,Hotel Room King Bed Chelsea
49124533,Hotel Room King Bed Chelsea
49124587,Hotel Room King Bed Chelsea
49124633,Hotel Room King Bed Chelsea
49124689,Hotel Room King Bed Chelsea
49124837,Hotel Room King Bed Chelsea
49124885,Hotel Room King Bed
49124895,East Brooklyn
49124930,Hotel Room King Bed Chelsea
49124976,Hotel Room King Bed Chelsea
49125305,Entire apartment in Prime Chelsea location
49125584,Live in best part of Williamsburg waterfront -#128
49125601,Private Room mins away from Prospect Park
49125621,Private floor thru 1 bed apartment in Townhouse
49126418,Astoria best town in Queens :Newly Renovated Apt
49126719,CHARMING PRIVATE ROOM- BY 3 METROS- WILLIAMSBURG
49126789,AWESOME PRIVATE ROOM BY 3 METROS IN WILLIAMSBURG
49126896,Cozy Sugar Hill 1 bedroom Apartment
49127236,Modern 3BR with huge garden in trendy Bed-Stuy
49127535,Room in Astoria
49128388,Professionally Managed One Bedroom in Posh Flatiron District
49128815,Huge 3 Bed Room in soho / Hell’s Kitchen area!
49132298,Huge 2br/1ba - 15min from Times Sq next to A-Train
49132815,Studio in Upper East Side
49133282,The City View
49134582,Private room in clean and quiet apartment
49135048,Nice Apartment in Greenwich Village
49136477,The Beach House NYC
49138564,Studio Deluxe #7 near Time Square
49138581,SECOND ROOM IN WILLIAMSBUGR APT
49140464,"Times SQ., Boutique Hotel Private Room"
49140503,Time SQ Boutique Hotel Charming Suite
49140556,"Cozy Single or Couple room, 15 min away Manhattam"
49141844,It's Always Sunny in Bed-Stuy!
49141926,It's a Stunning Day in Bed-Stuy!
49142018,It's a Fine Day in Bed-Stuy!
49142194,Large spacious room with a very quiet neighbohood
49142698,Double room in Gorgeous apt in the heart of Soho.
49142923,Large Sunny  Apt Near Brooklyn Children Museum.
49143253,New York Fancy House - Private Room
49144304,"Lovely Private Space near NYC & amenities, Transit"
49145224,"Lovely room in 2 Bedroom Apt, Heart of Astoria"
49145365,Jamaica Cozy Spot - JFK 10 mins - Mall 15 mins
49146497,It's Brooklyn in the House!!!!
49148417,Private Room In Brooklyn townhouse
49149598,Modern Greenpoint 2 BR Apartment
49151544,East Flathbush Brooklyn. Laundry in apartman.
49152044,LOCATION | LOCATION | LOCATION
49152970,Simple
49153354,Beautifully modern Garden Apt in Heart of BK
49153813,Better stay close to everything you need!!
49154478,Private garden apartment in a Brooklyn brownstone
49156383,"Lovely Private Bedroom/ JM train, 15 Mins to City!"
49156693,JFK Studio
49157025,"Brooklyn’s Newest Gem! Spacious, Modern apartment."
49157424,"Private, Cozy Room 10 min subway ride to Manhattan"
49157611,"Spectacular NY townhouse in Park Slope, Brooklyn"
49157631,5min to prospectpark spacious&furnished park slope
49157901,Modern Apartment in the Heart of Williamsburg
49158456,Large 1 Bedroom Apt near Times Square/ Midtown
49159620,"Luxury building, gym, laundry, rooftop 4FL -#171"
49164459,Spacious Pets Friendly Apartment in Greenpoint
49164616,2 Bedroom apartments with a terrace
49165477,"*Breakfast included, great room in New york!"
49169710,Tranquil & Sunny Apartment in the <3 of Brooklyn
49170606,Full furnished 1 Bedroom Amazing view of midtown.
49171259,BRAND NEW 5 BEDROOM APARTMENT IN BEDSTUY
49171376,Enjoy a True Brownstone Summer Experience ☀️
49172890,"💕 3 Bedrooms,Two Baths Apt(2 stops to Manhattan) 💕"
49174264,Spare room in musician-friendly Bushwick loft.
49174400,Spacious and comfortable room close to JFK Airport
49174756,The President Studio
49174931,Private Room with Beautiful View in Brooklyn
49175191,Brand NEW Room in Luxury Williamsburg Apartment
49175310,Brand New ROOM in Prime Williamsburg
49175446,Stylish ROOM in Luxury Williamsburg Apartment
49175642,Fancy ROOM in Prime Williamsburg
49175765,Amazing ROOM in Luxury Apartment
49175784,Williamsburg Townhouse 1 bedroom GARDEN apartment
49175875,Amazing Bedroom in Prime Williamsburg
49175978,#104 Furnished studio in the heart of Manhattan!
49176281,T&R Carnasie Dream
49177363,NYC FULLY RENOVATED 2 Bedroom Apartment
49177425,"1 bedroom apt in NYC (clean, quiet and central)"
49177722,Astorian Oasis - 15 mins from Manhattan
49177819,Modern boutique apartment with historic details
49178290,🌛Bedstuy Blas of fun🌜
49179008,Amrita
49179068,Downtown Brooklyn W/ Brooklyn Bridge views
49179518,Cozy Bedstuy Studio!(Message before requesting)
49186968,Beautiful Private Room in new Coliving Apt
49188543,"Beautiful and spacious private room near 4, B & D🚊"
49190656,New modern clean home near all
49190919,Amazing  Apartment above Off-Broadway Theater
49191915,Apartment along side Kaufman Studios (Cozy/Safe)
49192576,ENTIRE Massive Apt in the heart of Brooklyn
49193889,Brownstone Garden Gem
49194009,Private Bedroom in Bedford - Stuyvesant
49194359,Bright and Spacious 1-Bedroom with Full Kitchen!
49195127,Great Studio in Jamaica Estates
49195628,2 bedroom apt near Times Square & Central Park
49195884,"Nice, clean, cozy 1 bed apt in Kensington Brooklyn"
49196020,Bright Modern Townhouse (Duplex)
49196234,New! Designer Home on Main Street! Free Parking!
49196376,🌞🌞Bedstuy Blas of Fun too🌞🌞
49196914,Fabulous master
49197208,L@@K! Sunny Spacious 3 Bdrm with 9 ft high ceiling
49199709,Clean and Cozy Newly Renovated 2 Bedroom Apartment
49199952,"10 min walk Central Park, 1BR Midtown at 59 St/3 Ave"
49200715,Luxury UES Apartment.
49205882,Spacious Bedroom in Shared East Village Apartment
49206329,Fully Renovated Brooklyn Home For Families.
49206870,Newly Renovated 2 BD in Upper East Side
49207111,Cozy Room on Brighton Beach
49207257,Private Room in Prospect Heights!
49207819,1 Private Bedroom with Queen Size bed
49208064,"Harlem, New York Entire 1 Bedroom Apartment"
49208168,The Shiny midtown Studio
49208181,"Bushwick + exposed brick, 23 min to Manhattan #108"
49209163,Room in Duplex Apartment w/ Private Terrace!
49209259,Place near Luna Park
49209544,Place near Nathan’s
49209622,Cozy Studio in Upper Manhattan
49209736,East Village Hideaway
49210236,Lovely Studio Apartment close to  Central Park
49210657,In the heart of Manhattan
